osm_element,osm_id,building,area_m2,lat,lon,shadow_mass,levels,height_source,osm_url
way,1431546735,apartments,1515.0,51.166927,71.372484,350.3,,manual,https://www.openstreetmap.org/way/1431546735
way,241248767,apartments,1512.0,51.15593,71.495765,349.9,,manual,https://www.openstreetmap.org/way/241248767
way,1425752331,apartments,1511.0,51.133672,71.394281,349.9,,manual,https://www.openstreetmap.org/way/1425752331
way,240931394,apartments,1498.0,51.159277,71.487637,348.4,,manual,https://www.openstreetmap.org/way/240931394
relation,3295820,college,9898.0,51.151136,71.361946,348.2,,manual,https://www.openstreetmap.org/relation/3295820
way,1423887838,apartments,1493.0,51.105883,71.532054,347.8,,manual,https://www.openstreetmap.org/way/1423887838
way,1087935129,apartments,1490.0,51.168296,71.402897,347.4,,manual,https://www.openstreetmap.org/way/1087935129
way,1301975146,apartments,1482.0,51.120546,71.489999,346.4,,manual,https://www.openstreetmap.org/way/1301975146
way,49684711,apartments,1477.0,51.142762,71.465672,345.8,,manual,https://www.openstreetmap.org/way/49684711
way,1087935168,apartments,1476.0,51.173442,71.401784,345.8,,manual,https://www.openstreetmap.org/way/1087935168
way,30637483,apartments,1475.0,51.184191,71.422399,345.7,,manual,https://www.openstreetmap.org/way/30637483
way,1096313730,apartments,1471.0,51.11955,71.391705,345.2,,manual,https://www.openstreetmap.org/way/1096313730
way,1425752332,apartments,1460.0,51.134332,71.394388,343.9,,manual,https://www.openstreetmap.org/way/1425752332
way,1301844608,apartments,1452.0,51.085846,71.386493,343.0,,manual,https://www.openstreetmap.org/way/1301844608
way,915699477,apartments,1450.0,51.102186,71.425652,342.8,,manual,https://www.openstreetmap.org/way/915699477
way,1431634804,apartments,1432.0,51.087672,71.469336,340.6,,manual,https://www.openstreetmap.org/way/1431634804
way,1301975145,apartments,1431.0,51.120633,71.488937,340.4,,manual,https://www.openstreetmap.org/way/1301975145
way,1430223188,apartments,1428.0,51.114925,71.46795,340.1,,manual,https://www.openstreetmap.org/way/1430223188
way,30014055,apartments,1416.0,51.190218,71.404992,338.7,,manual,https://www.openstreetmap.org/way/30014055
way,1366047080,school,7148.0,51.117195,71.243596,338.2,,manual,https://www.openstreetmap.org/way/1366047080
way,424980260,apartments,1411.0,51.102666,71.428268,338.1,,manual,https://www.openstreetmap.org/way/424980260
way,1424084765,apartments,1405.0,51.117056,71.505136,337.3,,manual,https://www.openstreetmap.org/way/1424084765
way,1425752333,apartments,1403.0,51.134839,71.395024,337.1,,manual,https://www.openstreetmap.org/way/1425752333
way,1301844609,apartments,1400.0,51.085771,71.387153,336.8,,manual,https://www.openstreetmap.org/way/1301844609
way,1096313727,apartments,1383.0,51.122358,71.397719,334.6,,manual,https://www.openstreetmap.org/way/1096313727
way,1534637211,apartments,1382.0,51.081925,71.380554,334.6,,manual,https://www.openstreetmap.org/way/1534637211
way,577099472,mosque,2280.0,51.165423,71.378116,334.2,,manual,https://www.openstreetmap.org/way/577099472
way,240592155,apartments,1373.0,51.148265,71.479911,333.5,,manual,https://www.openstreetmap.org/way/240592155
way,1076764150,residential,916.0,51.087393,71.43313,332.9,,manual,https://www.openstreetmap.org/way/1076764150
way,1475410931,school,6912.0,51.097976,71.384952,332.6,,manual,https://www.openstreetmap.org/way/1475410931
relation,8710552,apartments,1360.0,51.140481,71.475587,331.9,,manual,https://www.openstreetmap.org/relation/8710552
way,30659027,apartments,1358.0,51.196553,71.394837,331.7,,manual,https://www.openstreetmap.org/way/30659027
relation,21187137,school,6872.0,51.150062,71.346656,331.6,,manual,https://www.openstreetmap.org/relation/21187137
way,1547179246,apartments,1354.0,51.14072,71.360044,331.1,,manual,https://www.openstreetmap.org/way/1547179246
way,1096313729,apartments,1343.0,51.119739,71.390619,329.8,,manual,https://www.openstreetmap.org/way/1096313729
way,169087050,apartments,1337.0,51.153617,71.500776,329.0,,manual,https://www.openstreetmap.org/way/169087050
way,1089868523,apartments,1336.0,51.103584,71.423693,329.0,,manual,https://www.openstreetmap.org/way/1089868523
way,1096313720,apartments,1332.0,51.122521,71.400008,328.5,,manual,https://www.openstreetmap.org/way/1096313720
way,1533042303,apartments,1320.0,51.12461,71.40269,327.0,,manual,https://www.openstreetmap.org/way/1533042303
way,917251136,apartments,1318.0,51.124048,71.393984,326.7,,manual,https://www.openstreetmap.org/way/917251136
way,919012409,construction,16954.0,51.128147,71.36194,325.5,,manual,https://www.openstreetmap.org/way/919012409
way,1301975728,apartments,1307.0,51.118249,71.506424,325.3,,manual,https://www.openstreetmap.org/way/1301975728
way,1076838445,apartments,1304.0,51.123949,71.401513,324.9,,manual,https://www.openstreetmap.org/way/1076838445
way,167300585,apartments,1303.0,51.150734,71.499812,324.9,,manual,https://www.openstreetmap.org/way/167300585
way,1547179245,apartments,1294.0,51.141009,71.358996,323.8,,manual,https://www.openstreetmap.org/way/1547179245
relation,21184072,school,6529.0,51.127302,71.564946,323.2,,manual,https://www.openstreetmap.org/relation/21184072
way,1503562346,apartments,1290.0,51.133827,71.418462,323.2,,manual,https://www.openstreetmap.org/way/1503562346
way,1295429217,apartments,1281.0,51.136274,71.401184,322.1,,manual,https://www.openstreetmap.org/way/1295429217
way,169087055,apartments,1277.0,51.152595,71.500344,321.6,,manual,https://www.openstreetmap.org/way/169087055
way,1089868522,apartments,1276.0,51.104421,71.424713,321.5,,manual,https://www.openstreetmap.org/way/1089868522
way,243412239,apartments,1276.0,51.154092,71.500103,321.5,,manual,https://www.openstreetmap.org/way/243412239
way,426100732,apartments,1271.0,51.159023,71.406568,320.8,,manual,https://www.openstreetmap.org/way/426100732
way,506033330,apartments,1261.0,51.099809,71.434115,319.6,,manual,https://www.openstreetmap.org/way/506033330
relation,21258582,school,6374.0,51.138555,71.376417,319.3,,manual,https://www.openstreetmap.org/relation/21258582
way,523945962,commercial,11319.0,51.0769,71.381848,319.2,,manual,https://www.openstreetmap.org/way/523945962
way,1442526669,apartments,1257.0,51.031902,71.41143,319.1,,manual,https://www.openstreetmap.org/way/1442526669
way,398742601,university,4064.0,51.144631,71.368922,318.8,,manual,https://www.openstreetmap.org/way/398742601
way,241090089,school,6337.0,51.169742,71.379175,318.4,,manual,https://www.openstreetmap.org/way/241090089
relation,19999764,apartments,1246.0,51.106028,71.433319,317.7,,manual,https://www.openstreetmap.org/relation/19999764
way,30637532,apartments,1245.0,51.174439,71.416485,317.5,,manual,https://www.openstreetmap.org/way/30637532
way,1424189369,apartments,1243.0,51.128203,71.383215,317.3,,manual,https://www.openstreetmap.org/way/1424189369
way,1424189366,apartments,1232.0,51.128913,71.382489,315.9,,manual,https://www.openstreetmap.org/way/1424189366
way,1425748342,apartments,1217.0,51.138833,71.391246,314.0,,manual,https://www.openstreetmap.org/way/1425748342
relation,21269954,school,6158.0,51.169581,71.366729,313.9,,manual,https://www.openstreetmap.org/relation/21269954
way,1475402309,apartments,1213.0,51.110622,71.503103,313.5,,manual,https://www.openstreetmap.org/way/1475402309
way,1295429218,apartments,1212.0,51.136087,71.401984,313.3,,manual,https://www.openstreetmap.org/way/1295429218
way,1534637205,apartments,1211.0,51.079941,71.383177,313.2,,manual,https://www.openstreetmap.org/way/1534637205
way,1458288456,apartments,1211.0,51.117962,71.507704,313.2,,manual,https://www.openstreetmap.org/way/1458288456
way,1534637212,apartments,1207.0,51.081768,71.379498,312.6,,manual,https://www.openstreetmap.org/way/1534637212
way,1340842543,apartments,1207.0,51.163393,71.440334,312.6,,manual,https://www.openstreetmap.org/way/1340842543
way,30013939,apartments,1205.0,51.192418,71.402106,312.4,,manual,https://www.openstreetmap.org/way/30013939
way,1089447332,apartments,1205.0,51.115305,71.510206,312.4,,manual,https://www.openstreetmap.org/way/1089447332
way,1089447333,apartments,1205.0,51.115652,71.509098,312.4,,manual,https://www.openstreetmap.org/way/1089447333
way,1096313719,apartments,1202.0,51.125404,71.402922,312.0,,manual,https://www.openstreetmap.org/way/1096313719
way,1475407676,apartments,1195.0,51.105882,71.395989,311.2,,manual,https://www.openstreetmap.org/way/1475407676
way,1148721826,apartments,1187.0,51.126226,71.401056,310.1,,manual,https://www.openstreetmap.org/way/1148721826
way,1332825664,hotel,1179.0,51.165198,71.439919,309.0,,manual,https://www.openstreetmap.org/way/1332825664
way,1533040220,apartments,1179.0,51.123798,71.402403,309.0,,manual,https://www.openstreetmap.org/way/1533040220
way,1442526665,apartments,1172.0,51.032337,71.409658,308.2,,manual,https://www.openstreetmap.org/way/1442526665
way,1442526663,apartments,1171.0,51.03278,71.409196,308.0,,manual,https://www.openstreetmap.org/way/1442526663
way,241248754,apartments,1170.0,51.156354,71.494476,307.8,,manual,https://www.openstreetmap.org/way/241248754
way,1431543348,apartments,1169.0,51.101898,71.387307,307.7,,manual,https://www.openstreetmap.org/way/1431543348
way,1383291292,government,4656.0,51.127836,71.441328,307.1,,manual,https://www.openstreetmap.org/way/1383291292
way,1354826008,school,5890.0,51.079069,71.49491,307.0,,manual,https://www.openstreetmap.org/way/1354826008
way,1546911813,apartments,1160.0,51.056434,71.425272,306.5,,manual,https://www.openstreetmap.org/way/1546911813
way,1043319525,apartments,1159.0,51.116376,71.482259,306.4,,manual,https://www.openstreetmap.org/way/1043319525
way,368597908,residential,772.0,51.158039,71.458767,305.5,,manual,https://www.openstreetmap.org/way/368597908
way,24805425,apartments,1152.0,51.193844,71.40616,305.5,,manual,https://www.openstreetmap.org/way/24805425
way,1076838444,apartments,1148.0,51.123241,71.400762,305.0,,manual,https://www.openstreetmap.org/way/1076838444
way,243908935,school,5805.0,51.127445,71.477214,304.8,,manual,https://www.openstreetmap.org/way/243908935
way,1096307046,construction,14804.0,51.081838,71.424641,304.2,,manual,https://www.openstreetmap.org/way/1096307046
way,1424084598,apartments,1121.0,51.117014,71.499869,301.4,,manual,https://www.openstreetmap.org/way/1424084598
way,1424084597,apartments,1121.0,51.117701,71.50016,301.3,,manual,https://www.openstreetmap.org/way/1424084597
way,112456397,school,5661.0,51.156271,71.493103,301.0,,manual,https://www.openstreetmap.org/way/112456397
way,169087056,apartments,1114.0,51.151554,71.499344,300.3,,manual,https://www.openstreetmap.org/way/169087056
way,30659033,apartments,1113.0,51.198276,71.394936,300.3,,manual,https://www.openstreetmap.org/way/30659033
way,924670368,apartments,1107.0,51.179566,71.349753,299.4,,manual,https://www.openstreetmap.org/way/924670368
way,30659034,apartments,1103.0,51.198597,71.393892,298.9,,manual,https://www.openstreetmap.org/way/30659034
way,1533039754,apartments,1101.0,51.123285,71.402224,298.6,,manual,https://www.openstreetmap.org/way/1533039754
way,258797328,apartments,1100.0,51.123798,71.409463,298.6,,manual,https://www.openstreetmap.org/way/258797328
way,1102359932,apartments,1099.0,51.160851,71.502252,298.3,,manual,https://www.openstreetmap.org/way/1102359932
way,1457403339,apartments,1096.0,51.096793,71.381938,298.0,,manual,https://www.openstreetmap.org/way/1457403339
way,30014171,apartments,1090.0,51.188447,71.409077,297.1,,manual,https://www.openstreetmap.org/way/30014171
way,1431748354,apartments,1085.0,51.163925,71.395361,296.4,,manual,https://www.openstreetmap.org/way/1431748354
way,1088182037,apartments,1082.0,51.160929,71.401302,296.0,,manual,https://www.openstreetmap.org/way/1088182037
way,918597321,apartments,1070.0,51.16335,71.406028,294.4,,manual,https://www.openstreetmap.org/way/918597321
way,167298932,apartments,1064.0,51.150607,71.505462,293.6,,manual,https://www.openstreetmap.org/way/167298932
way,1161754595,apartments,1063.0,51.121388,71.425109,293.5,,manual,https://www.openstreetmap.org/way/1161754595
way,1420005891,apartments,1058.0,51.079857,71.429875,292.7,,manual,https://www.openstreetmap.org/way/1420005891
way,1100946653,office,3424.0,51.129255,71.475221,292.6,,manual,https://www.openstreetmap.org/way/1100946653
way,1088182036,apartments,1056.0,51.161029,71.402502,292.4,,manual,https://www.openstreetmap.org/way/1088182036
way,1546914196,construction,13644.0,51.076633,71.464109,292.0,,manual,https://www.openstreetmap.org/way/1546914196
way,1077503429,school,5323.0,51.087863,71.449528,291.8,,manual,https://www.openstreetmap.org/way/1077503429
way,1431543349,apartments,1048.0,51.102458,71.387261,291.3,,manual,https://www.openstreetmap.org/way/1431543349
way,915441135,apartments,1046.0,51.103324,71.425112,291.0,,manual,https://www.openstreetmap.org/way/915441135
way,236541574,hangar,5269.0,51.036896,71.477207,290.3,,manual,https://www.openstreetmap.org/way/236541574
way,49684682,apartments,1031.0,51.14318,71.46696,288.9,,manual,https://www.openstreetmap.org/way/49684682
way,1424189317,apartments,1030.0,51.12382,71.38441,288.8,,manual,https://www.openstreetmap.org/way/1424189317
way,1430345315,apartments,1024.0,51.11958,71.498218,288.0,,manual,https://www.openstreetmap.org/way/1430345315
way,1424084764,apartments,1018.0,51.117397,71.505928,287.1,,manual,https://www.openstreetmap.org/way/1424084764
way,241248701,apartments,1016.0,51.155301,71.496816,286.9,,manual,https://www.openstreetmap.org/way/241248701
way,1026285035,construction,13026.0,51.116757,71.398431,285.3,,manual,https://www.openstreetmap.org/way/1026285035
way,1424091434,apartments,1002.0,51.141352,71.456475,284.9,,manual,https://www.openstreetmap.org/way/1424091434
way,30012581,apartments,999.0,51.170124,71.434889,284.5,,manual,https://www.openstreetmap.org/way/30012581
way,426100689,apartments,990.0,51.165509,71.434146,283.2,,manual,https://www.openstreetmap.org/way/426100689
way,1096313742,school,4999.0,51.120086,71.394195,282.8,,manual,https://www.openstreetmap.org/way/1096313742
way,1423887834,apartments,985.0,51.109056,71.525748,282.5,,manual,https://www.openstreetmap.org/way/1423887834
way,915683058,apartments,983.0,51.111387,71.415486,282.2,,manual,https://www.openstreetmap.org/way/915683058
way,167300587,apartments,983.0,51.14956,71.501131,282.2,,manual,https://www.openstreetmap.org/way/167300587
way,1457403340,apartments,969.0,51.096646,71.382592,280.2,,manual,https://www.openstreetmap.org/way/1457403340
way,240345931,apartments,966.0,51.168257,71.444864,279.8,,manual,https://www.openstreetmap.org/way/240345931
way,963417188,apartments,964.0,51.101057,71.415433,279.5,,manual,https://www.openstreetmap.org/way/963417188
way,30014225,apartments,958.0,51.191126,71.410743,278.6,,manual,https://www.openstreetmap.org/way/30014225
way,919012386,apartments,958.0,51.131522,71.390701,278.6,,manual,https://www.openstreetmap.org/way/919012386
way,1103224533,apartments,955.0,51.12605,71.393789,278.2,,manual,https://www.openstreetmap.org/way/1103224533
way,1431634803,apartments,946.0,51.087822,71.468237,276.8,,manual,https://www.openstreetmap.org/way/1431634803
way,1117038177,warehouse,12239.0,51.13739,71.576741,276.6,,manual,https://www.openstreetmap.org/way/1117038177
way,1423887835,apartments,943.0,51.1095,71.526222,276.4,,manual,https://www.openstreetmap.org/way/1423887835
way,1424091435,apartments,940.0,51.141079,71.457222,276.0,,manual,https://www.openstreetmap.org/way/1424091435
way,240369025,apartments,940.0,51.162836,71.450738,275.9,,manual,https://www.openstreetmap.org/way/240369025
way,169087073,apartments,933.0,51.153155,71.500672,274.9,,manual,https://www.openstreetmap.org/way/169087073
way,919012407,school,4721.0,51.079867,71.376992,274.8,,manual,https://www.openstreetmap.org/way/919012407
